14062	2341
14063	1209
14064	2843
14066	2068
14067	1469
14068	2470
14069	2962
14070	2571
14077	2145
14078	3264
14079	1148
14080	2125
14082	1490
14083	3952
14085	3153
14086	3617
14089	2963
14091	3156
14092	3978
14093	2171
14095	1107
14096	3543
14097	1541
14098	3689
14099	3223
14104	1864
14106	3962
14107	1340
14108	2269
14111	1703
14112	1052
14114	3091
14115	1341
14117	2509
14119	2139
14121	1650
14123	3684
14124	1778
14126	2281
14128	3862
14130	2997
14131	2641
14134	3389
14135	1892
14136	3921
14139	1206
14140	1060
14142	3161
14146	3967
14147	2430
14152	1869
14153	3333
14154	3632
14155	3422
14156	2165
14158	2461
14160	2350
14161	2183
14162	2620
14163	1724
14164	3395
14167	2774
14169	2436
14170	1409
14173	2770
14174	2317
14175	2450
14176	2218
14177	1700
14178	1991
14179	3827
14180	1952
14181	2675
14182	2153
14183	1401
14184	3235
14185	3723
14186	1436
14187	3945
14188	1917
14189	3047
14191	3755
14192	2361
14193	3668
14197	1646
14199	1566
14200	3997
14202	3970
14203	3961
14204	1113
14205	2179
14206	3081
14208	2096
14209	2621
14210	1274
14211	1672
14212	1211
14214	3064
14215	1392
14216	3144
14220	2986
14222	3298
14223	3851
14224	2814
14228	3577
14229	2992
14230	1499
14232	1902
14236	3826
14237	3346
14239	2941
14242	3914
14245	3366
14247	1994
14249	3138
14250	3191
14255	3958
14257	2960
14259	3562
14260	2110
14262	3492
14263	2712
14265	1491
14268	2339
14270	2040
14274	1911
14277	2812
14278	2516
14281	1654
14282	3869
14287	1910
14289	2968
14290	3418
14293	2219
14294	1413
14295	3175
14296	1141
14300	2881
14301	3869
14302	1163
14303	2551
14304	3186
14306	1536
14308	3806
14309	1315
14310	3162
14311	1859
14312	2421
14314	3463
14315	2272
14317	2044
14318	2213
14319	2295
14321	1573
14325	3599
14329	2134
14330	3180
14331	1883
14333	2023
14334	3283
14336	2454
14343	1567
14345	2197
14346	3040
14349	1880
14350	3488
14352	2146
14353	2549
14354	3965
14355	2891
14356	2472
14362	3779
14364	1858
14365	2993
14366	3064
14368	1868
14369	3067
14370	2344
14371	3148
14373	2657
14375	1555
14378	1118
14380	2870
14381	1564
14382	2323
14386	3066
14387	1379
14388	2094
14389	2968
14394	2106
14397	1139
14399	1405
14402	2359
14403	2472
14406	1083
14407	1098
14409	2900
14412	2010
14416	3635
14420	1866
14422	2570
14424	1595
14426	1832
14427	3281
14429	3410
14433	3196
14434	3942
14437	2433
14438	3281
14440	3221
14441	1003
14448	1026
14450	2412
14451	2888
14454	3120
14455	3407
14456	2571
14459	3652
14460	2660
14462	1720
14463	2378
14464	2910
14465	2390
14466	1736
14467	2229
14471	2072
14472	2689
14473	3182
14474	1922
14476	1043
14477	1875
14478	2869
14480	1364
14482	2096
14483	3784
14484	1683
14485	1899
14486	1539
14488	3837
14489	3361
14490	1409
14495	2516
14496	1054
14498	1724
14500	2604
14501	1117
14504	1935
14506	1210
14508	1251
14512	2156
14513	1013
14515	2451
14518	3619
14520	1763
14521	2581
14523	1433
14524	3449
14526	3092
14529	3645
14530	2731
14532	3722
14533	3531
14536	2178
14539	2403
14541	1845
14545	2132
14549	3546
14552	3034
14553	1851
14555	2860
14556	1691
14557	1510
14560	3986
14562	1915
14565	3183
14567	3767
14568	3483
14570	2875
14571	3948
14573	3948
14577	1672
14578	1548
14579	1153
14580	3328
14581	3916
14582	2536
14584	2283
14585	2410
14588	2465
14592	3028
14595	1258
14596	2639
14597	3057
14598	2414
14599	3964
14602	3562
14603	1561
14604	2252
14606	3804
14607	2935
14608	1691
14609	1237
14610	3341
14611	1200
14612	3598
14613	1955
14614	3927
14616	1580
14617	1751
14621	2040
14624	1397
14625	2599
14626	1857
14627	1357
14628	1861
14629	1742
14631	1185
14635	3656
14636	3404
14637	3373
14639	1151
14640	3719
14641	1681
14644	2536
14647	2936
14650	3130
14651	1010
14654	1024
14656	1340
14657	2171
14658	3067
14660	3386
14663	1340
14666	3762
14668	3325
14669	1325
14674	1710
14678	1446
14679	2544
14681	2304
14682	1417
14684	2531
14686	3988
14687	3341
14688	3666
14689	1828
14692	1948
14695	2566
14698	2175
14703	1861
14704	2281
14706	1761
14710	1580
14715	3048
14717	3814
14718	1464
14720	1850
14722	3177
14723	3236
14724	1438
14725	2560
14726	2325
14728	2507
14729	2317
14730	2181
14731	2053
14735	2824
14736	2363
14739	2834
14742	3838
14744	2048
14745	3174
14746	1326
14747	1493
14748	3202
14749	2187
14752	1830
14755	2712
14758	3563
14760	3739
14761	3668
14762	2899
14765	3503
14766	1945
14767	2197
14771	2357
14772	1863
14776	3984
14781	1442
14782	2560
14783	2839
14784	1527
14785	1169
14786	1156
14787	2529
14788	3071
14791	2456
14792	1770
14793	2456
14794	1258
14795	2309
14798	3797
14799	3581
14800	1607
14801	1133
14802	1673
14803	2682
14805	2088
14806	1908
14807	1611
14808	3692
14810	3630
14813	1936
14814	2570
14817	1760
14818	2608
14819	1532
14820	3217
14822	2038
14824	2073
14827	1166
14828	3694
14831	2481
14832	1886
14834	3453
14835	3855
14836	2929
14840	3640
14841	3467
14843	2794
14844	3296
14846	1356
14849	1042
14850	3257
14852	3055
14854	1291
14855	2533
14858	3553
14860	3069
14861	2428
14862	2637
14863	2052
14867	2462
14870	3496
14872	2143
14873	2028
14874	3547
14879	3919
14884	3631
14885	1951
14886	3491
14887	3884
14889	2218
14890	2661
14891	3502
14893	1909
14894	3707
14896	2664
14897	3079
14901	3273
14902	2694
14903	2290
14904	1903
14906	3213
14908	2252
14911	2799
14912	3918
14918	3687
14919	1651
14920	1754
14923	2936
14924	1338
14925	3473
14928	3540
14929	1845
14930	2868
14933	2015
14934	1224
14936	3904
14938	1702
14939	2226
14943	2035
14946	2940
14948	2192
14950	1795
14952	2382
14954	1680
14955	1275
14956	2318
14959	2099
14960	1386
14961	3668
14962	3100
14963	1227
14964	3504
14965	2596
14966	3388
14968	3136
14969	1826
14970	1625
14971	2866
14972	3431
14975	2269
14976	2546
14977	1875
14981	3768
14983	1533
14986	3159
14989	3379
14992	3024
14994	2090
14995	3408
14997	3394
14998	3197
14999	3274
8000	3961
8001	1209
8002	3900
8004	1608
8005	3057
8006	1906
8007	2398
8008	1356
8010	1011
8012	3853
8014	2439
8015	1603
8017	3942
8018	1616
8019	1311
8020	3810
8021	1434
8023	3067
8024	1119
8025	2437
8027	1790
8028	1613
8031	1760
8035	3586
8036	3795
8039	1050
8041	2624
8042	2296
8044	1487
8045	2703
8047	3325
8049	1050
8050	1420
8051	1118
8052	1182
8053	1490
8054	2274
8055	2637
8056	1577
8057	1286
8061	3294
8062	1944
8064	3244
8066	3281
8067	3687
8070	2961
8072	1114
8073	2800
8074	3820
8076	2472
8077	3989
8079	3292
8080	2015
8083	2065
8084	1505
8086	2524
8088	3599
8090	2402
8091	1449
8093	3373
8096	3325
8097	3665
8098	1214
8100	3543
8101	3817
8103	3058
8104	1314
8105	3960
8106	3957
8107	1486
8110	1140
8111	3858
8112	3765
8113	3232
8114	1824
8115	2505
8116	3365
8117	2210
8120	1597
8121	1661
8122	3204
8123	1793
8125	2384
8127	1361
8128	3568
8130	3651
8131	3880
8135	3849
8136	3022
8139	3366
8141	3213
8143	2839
8144	1678
8145	2254
8146	2742
8147	3169
8148	3859
8149	3539
8152	2658
8153	1176
8154	2937
8155	2628
8156	2768
8157	3527
8159	1684
8160	2440
8161	2565
8162	1455
8163	1142
8164	1889
8165	1416
8166	3910
8169	3341
8170	1327
8171	1422
8174	1295
8175	2517
8176	1134
8179	2595
8180	1799
8181	2080
8182	2055
8183	3706
8184	3337
8185	3610
8189	1442
8191	3960
8194	2883
8197	2716
8200	1551
8203	3853
8204	1584
8205	1788
8208	3381
8209	2012
8210	2687
8212	1544
8213	3113
8214	3613
8215	3426
8219	1452
8221	1996
8223	2328
8224	3077
8225	3283
8227	3627
8228	3693
8230	2274
8231	3469
8233	1461
8236	1520
8240	2829
8241	3924
8243	2610
8244	2335
8246	3316
8249	1822
8250	3847
8251	1306
8252	2789
8253	2944
8254	1873
8259	2148
8262	3314
8263	1050
8265	1720
8268	2442
8269	1385
8271	1575
8273	3181
8275	1326
8276	1806
8279	3523
8280	1742
8283	2254
8284	1323
8285	2477
8287	2180
8288	3564
8290	2517
8292	1120
8294	1424
8296	1314
8298	3428
8299	2213
8301	1498
8303	2168
8308	1969
8309	1275
8310	3562
8311	1839
8312	2236
8313	3889
8316	2117
8318	2556
8319	2064
8321	2830
8322	3238
8324	2011
8327	3616
8328	1534
8329	3488
8330	1891
8331	3571
8333	1456
8336	2410
8337	1394
8340	3787
8342	1524
8343	1204
8344	3408
8345	1184
8346	2605
8350	3208
8351	1184
8352	3098
8353	3955
8355	1286
8356	3287
8357	3149
8360	3942
8361	2787
8363	3218
8366	1045
8368	3002
8372	1109
8374	1543
8376	2732
8377	2945
8378	2577
8379	2662
8386	2507
8389	2409
8392	2713
8393	2124
8394	3251
8395	1048
8398	3372
8399	1714
8400	2603
8401	3338
8402	1850
8403	1656
8405	1502
8410	2605
8411	2530
8412	1602
8414	2055
8415	3776
8416	2394
8417	2430
8419	3333
8422	3943
8423	2346
8425	1456
8426	2980
8428	2400
8430	2575
8431	2087
8434	2925
8435	1440
8436	2657
8440	3997
8441	2824
8444	3625
8446	1123
8447	2740
8448	1105
8449	3358
8451	2413
8455	3962
8457	2531
8459	3947
8460	2411
8462	2054
8463	2035
8465	1917
8466	2412
8469	2666
8472	2223
8474	2801
8475	3522
8477	3613
8479	2180
8481	3089
8483	3091
8486	2876
8488	1981
8489	2779
8490	2680
8493	3329
8496	1174
8497	1059
8500	2464
8501	2807
8503	3059
8504	1639
8507	2130
8512	3935
8514	1765
8518	2915
8520	1647
8521	2454
8522	1195
8523	2324
8524	1083
8528	2141
8530	2424
8531	1712
8532	1100
8533	1164
8534	1254
8535	2070
8539	1945
8540	2440
8544	2466
8545	1034
8546	1087
8547	3666
8551	3165
8552	1268
8554	3073
8555	3018
8556	2356
8557	2011
8558	3325
8559	3862
8560	1168
8562	1083
8563	3082
8564	1354
8565	3574
8566	2846
8567	3568
8568	2371
8569	1050
8570	3362
8571	3852
8573	1392
8577	1877
8578	3578
8579	3127
8581	1476
8585	3745
8586	3862
8588	2234
8589	1925
8590	3911
8594	2449
8597	2710
8598	3466
8600	1998
8601	2430
8602	2948
8603	2916
8604	3020
8607	2263
8608	2894
8609	3637
8610	2953
8612	3480
8616	1623
8617	3651
8618	1410
8620	3310
8622	2448
8623	1181
8628	3349
8630	1283
8631	1562
8632	2771
8634	3204
8636	1089
8642	3264
8645	3996
8646	1578
8647	2802
8648	1645
8649	2681
8650	3230
8651	3382
8652	2981
8654	3078
8657	3083
8659	2432
8661	3811
8662	1275
8663	2135
8669	3526
8671	2360
8673	3537
8674	1467
8675	2059
8678	2748
8679	3994
8680	1025
8681	2296
8682	1944
8683	1592
8687	2236
8688	1567
8690	1959
8692	3241
8694	1782
8696	3546
8698	3484
8699	2777
8701	1130
8703	2304
8706	1277
8708	3180
8709	3304
8711	1055
8713	3952
8714	1646
8715	1453
8719	2694
8720	2094
8723	1818
8724	1492
8725	1598
8726	1896
8727	2913
8729	3142
8733	2174
8734	1917
8735	1097
8736	1149
8737	3430
8739	1108
8740	1671
8741	1433
8742	1305
8743	2312
8744	2779
8748	3792
8749	2852
8750	2541
8751	2557
8752	3008
8753	1191
8754	2483
8762	1479
8763	3138
8764	3906
8765	3738
8766	3187
8767	3517
8768	3168
8769	3550
8770	3919
8773	1290
8774	2235
8775	1995
8776	3343
8777	2614
8778	1154
8779	2539
8782	1479
8783	2563
8784	2680
8785	2100
8786	1199
8788	2655
8794	1992
8796	2477
8797	3290
8798	1412
8799	2396
8802	1381
8803	2202
8805	3969
8806	2333
8807	3709
8809	1808
8810	3389
8812	1776
8814	3887
8816	1777
8817	1882
8819	1001
8820	1533
8822	3480
8823	3982
8824	3801
8826	2082
8827	2898
8828	3719
8829	2785
8831	1656
8832	2613
8833	2958
8835	3474
8836	2666
8839	1264
8843	3379
8844	2341
8846	1361
8847	3716
8848	1839
8849	1528
8850	3404
8851	2692
8852	1732
8853	1640
8854	3010
8855	1617
8857	2801
8858	3793
8862	3718
8863	1261
8864	1906
8867	3811
8870	2097
8872	3040
8873	3989
8876	2350
8877	1694
8881	2052
8882	3869
8883	1456
8884	2596
8885	3399
8887	1177
8890	3330
8891	2628
8893	2362
8894	3471
8895	2781
8896	2558
8897	3042
8898	2295
8902	1167
8903	2205
8905	3991
8907	2014
8909	3623
8910	3313
8912	2140
8914	3219
8915	3793
8916	3171
8918	2007
8919	1245
8921	2409
8923	3044
8924	2225
8927	2740
8928	1121
8929	2226
8930	1751
8934	1712
8935	2289
8939	3618
8941	2415
8943	2890
8944	1415
8945	2218
8946	2953
8952	3411
8953	3455
8954	3080
8955	3248
8957	3441
8961	3962
8963	3153
8965	1415
8969	3147
8970	1939
8974	2398
8976	1567
8977	3466
8978	3751
8979	2590
8980	3584
8982	2927
8983	2236
8985	2427
8987	2053
8989	1950
8990	3736
8992	3772
8999	3270
9000	1027
9001	2580
9002	2092
9003	1915
9005	1284
9009	3774
9012	3844
9013	3080
9014	3377
9016	1873
9017	2061
9018	1940
9021	3539
9023	2984
9024	1354
9025	2723
9027	1956
9028	2997
9029	3534
9030	1694
9031	3568
9032	2513
9034	3736
9037	2765
9043	3939
9044	2843
9045	3482
9046	3332
9048	1991
9049	2217
9053	1415
9055	3201
9056	2860
9057	3941
9058	1923
9060	3003
9061	2405
9062	2801
9063	3052
9064	2265
9067	3849
9068	2015
9070	3080
9071	3251
9073	1895
9074	1467
9075	2343
9076	2535
9077	1782
9079	3073
9080	2390
9082	2241
9083	3805
9086	1417
9087	2798
9088	3674
9091	3415
9092	2624
9094	3705
9095	2933
9096	2662
9097	2378
9098	2603
9099	3255
9101	2956
9103	2396
9104	1546
9105	2860
9108	1595
9109	1211
9110	2923
9112	3720
9113	2678
9114	3647
9115	3638
9116	1727
9117	1663
9119	2505
9121	2228
9122	2327
9123	2396
9124	1780
9126	3364
9127	1272
9129	1590
9131	2829
9134	1231
9135	3168
9137	1963
9138	3265
9142	1632
9143	2647
9144	2335
9145	1458
9146	3717
9148	1903
9149	1593
9150	2432
9152	3027
9154	2586
9155	2016
9157	2243
9158	3929
9159	3676
9161	1157
9168	1337
9169	2731
9172	1185
9173	2117
9174	1466
9175	3888
9176	2875
9177	3693
9183	2137
9186	1622
9188	3828
9190	1725
9193	3164
9194	3701
9195	1292
9196	3157
9197	3360
9198	1147
9199	1672
9200	2445
9204	3429
9206	1508
9207	2652
9208	1882
9210	2604
9211	2442
9212	1271
9214	3528
9215	3255
9216	3770
9218	1034
9222	2479
9223	2202
9224	3601
9226	2369
9230	2594
9231	3564
9233	1580
9236	1038
9237	3922
9238	2309
9240	3790
9241	2121
9242	3240
9246	2290
9250	2546
9252	2591
9253	1521
9255	2556
9256	2835
9257	2973
9260	1901
9261	2884
9262	2130
9263	1058
9264	1576
9267	3108
9268	3128
9270	3084
9271	3835
9272	2840
9274	2201
9275	3437
9276	2477
9279	2538
9280	1427
9283	1842
9284	2929
9285	3957
9286	1039
9288	1547
9289	3162
9290	3404
9291	3210
9292	2045
9293	2203
9295	2450
9296	3918
9297	2011
9298	1849
9301	2475
9302	2600
9304	3389
9305	1128
9306	1680
9308	1071
9310	2504
9311	2648
9312	3147
9313	1645
9314	1156
9315	3536
9316	1936
9317	3913
9318	3713
9320	3669
9321	2484
9322	2754
9324	1092
9326	2629
9327	2775
9328	2788
9330	1129
9332	2003
9333	3827
9334	1639
9335	3805
9337	1049
9338	2029
9339	3631
9340	3087
9344	3087
9347	1854
9348	1910
9349	2394
9350	1232
9352	1449
9354	1849
9357	1519
9360	2994
9362	1514
9365	3873
9366	3808
9367	3192
9368	1851
9370	2778
9371	1945
9373	2643
9374	2527
9376	2312
9377	2401
9378	1825
9379	1401
9380	3802
9382	1830
9383	1646
9384	2203
9386	1694
9387	2120
9389	1645
9390	3838
9391	3448
9396	2200
9397	2500
9399	3021
9401	1988
9402	1111
9403	2690
9404	3042
9405	1562
9406	2791
9408	1677
9410	3790
9412	1620
9414	3171
9415	1178
9416	1162
9419	1980
9423	3311
9424	3960
9426	1088
9428	2208
9431	3574
9433	3193
9435	2663
9436	1355
9438	3752
9440	2086
9441	1145
9443	1338
9444	2347
9447	1941
9448	3899
9451	2744
9455	2754
9456	1468
9457	1379
9458	3693
9460	3680
9463	1282
9464	1397
9466	2137
9475	1014
9476	2260
9477	1459
9478	1771
9480	3673
9482	1590
9484	1132
9485	1285
9487	1029
9488	2193
9489	2088
9494	3834
9495	2190
9498	1351
9500	3574
9501	2791
9503	1732
9507	2554
9510	1637
9512	2564
9513	3081
9515	3688
9520	2910
9522	3687
9524	2918
9525	3266
9527	3489
9528	2811
9530	2402
9531	1234
9532	3696
9533	3589
9534	3000
9535	1115
9537	2424
9538	2499
9539	3570
9540	1728
9544	2650
9545	3690
9546	1298
9547	1078
9548	2089
9550	2120
9552	2111
9554	2659
9555	2414
9556	1282
9557	1964
9558	2048
9560	3524
9562	2637
9563	2668
9564	2501
9566	3535
9568	3139
9571	2516
9572	1866
9575	2995
9576	3351
9577	1365
9579	2011
9580	2949
9581	2981
9583	2781
9585	2102
9588	1516
9591	1426
9592	3078
9593	2363
9594	3298
9595	3058
9596	2081
9597	1222
9600	2986
9601	3819
9602	3322
9604	2173
9605	2028
9606	2293
9607	2642
9608	2782
9610	1598
9611	3257
9612	2943
9613	3856
9616	3320
9618	3604
9619	3950
9621	2924
9624	2824
9627	3178
9628	2765
9629	2152
9630	1754
9631	1299
9633	3775
9634	2758
9637	3466
9638	1134
9639	2187
9643	1709
9644	1187
9645	3550
9648	3278
9649	1398
9651	1515
9655	3056
9656	1571
9658	3725
9660	2769
9661	2656
9664	2232
9666	1612
9667	3214
9670	3441
9671	1952
9674	3049
9676	1821
9677	1621
9678	2613
9682	1493
9683	1687
9684	3921
9686	3985
9687	1430
9689	1102
9690	1028
9691	1506
9692	3049
9693	2867
9695	2389
9697	1539
9698	2134
9699	2823
9700	2887
9701	1998
9702	1215
9703	1860
9704	3847
9705	1057
9706	2589
9709	3582
9710	2204
9712	1131
9713	3496
9714	3261
9716	1626
9719	1585
9720	3187
9722	3311
9725	1814
9727	3697
9730	1107
9732	2061
9733	2374
9736	1355
9737	2959
9740	2123
9741	1525
9743	1495
9745	2573
9751	3472
9753	1147
9754	1101
9761	3644
9762	2081
9763	2937
9764	2637
9768	1209
9771	2564
9773	3763
9774	2758
9777	1194
9780	1990
9782	1360
9783	2114
9786	3565
9788	1471
9789	2486
9790	1490
9791	2069
9792	1260
9793	1685
9794	2689
9795	3255
9796	1655
9797	2881
9798	1400
9800	2794
9807	1594
9808	1137
9809	1372
9813	1872
9814	1291
9815	2871
9816	2590
9817	3779
9819	2506
9820	1558
9821	2326
9823	2432
9824	3580
9826	3547
9828	2857
9832	2710
9835	1046
9837	3850
9838	1412
9839	1712
9842	3698
9843	1038
9844	3743
9845	2427
9846	3907
9847	1287
9848	2333
9850	2720
9859	2329
9860	3085
9862	1244
9863	1765
9865	3097
9866	2796
9868	1640
9869	1825
9874	1632
9875	2363
9876	3286
9879	2734
9880	3183
9881	1371
9886	3539
9888	1340
9890	2625
9891	1074
9893	3773
9895	1395
9897	2707
9898	2682
9900	3162
9903	3327
9904	1470
9906	1881
9907	3601
9909	3295
9910	2463
9912	3929
9915	3433
9919	3732
9922	1446
9923	3870
9925	3622
9926	3637
9927	1472
9928	2390
9931	3721
9934	3139
9937	1849
9939	1278
9941	2872
9942	1642
9944	1227
9945	3536
9946	3968
9947	2188
9948	2740
9949	3279
9951	2873
9952	1318
9954	1344
9955	3811
9956	1782
9958	1193
9960	3780
9961	2287
9968	1222
9969	2095
9971	3981
9972	2085
9973	1190
9974	1179
9975	3328
9979	2377
9981	1444
9982	3813
9983	1708
9985	2979
9989	1875
9990	3543
9991	1418
9992	1243
9993	3439
9994	3299
9995	2642
9996	1354
9997	1145
9998	2411
